date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
2003-07,88.64835164835165,0,24.0,1.2554945054945055,0,0.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,11.0,0.0,383.33333333333337,0.0,0.0,0.0,0.08516483516483517,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1298.1584699453551,0,0.0,0.0,44.0,47.66849816849817,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,190.0,60.24603129110798,0.17032967032967034,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0666666666666664,0.0,0,1312.3126531904309,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0,0.0,0.0,42.08516483516484,60.0,0.0,0.0,0,8.0,72.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0,113.83333333333334,0.0,0.0,0,0.0,603.8409956164055,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,132.61978021978024,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2003-08,191.0,0,26.0,21.255494505494507,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,33.0,0.0,0.0,0.0,1.0851648351648353,0.0,0.0,86.0,0.0,0.0,0.0,0.0,93.49180327868852,0,0.0,0.0,8.0,50.86080586080586,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23.0,280.0,80.1061841658172,0.17032967032967034,28.0,43.0,1.0333333333333332,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,106.32931985709764,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,186.0,0,0.0,0.0,80.58516483516483,27.0,0.0,0.0,0,0.0,61.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,0.0,0,2.0,1034.507662283072,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,352.45787545787545,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2003-09,91.0,0,89.46666666666667,0.24725274725274726,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,81.0,0.0,0.0,0.0,0.08241758241758243,35.0,0.0,140.56896551724137,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,47.93918150814703,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,357.5,69.4502208630649,0.16483516483516486,0.0,33.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.83482566815901,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,392.0,0,0.0,0.0,0.08241758241758243,14.0,0.0,0.0,0,0.0,15.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,23.42967032967033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,131.66022483263862,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2003-10,194.5,0,81.49047619047619,4.2554945054945055,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,12.0,0.0,55.0,0.0,0.0,0.0,0.08516483516483517,0.0,0.0,188.0,0.0,13.0,0.0,0.0,110.0,0,0.0,0.0,0.0,46.7043956043956,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,185.0,110.0,0.17032967032967034,0.0,61.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,118.06265319043099,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,486.0,0,0.0,0.0,14.085164835164836,57.03333333333333,0.0,0.0,0,0.0,33.0,0.0,93.0,0.0,0.0,1.0,0.0,0.0,0,81.5,0.0,0.0,0,0.0,208.87399267399266,0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,7.0,185.2,0.0,0,0.0,0,0.0,3.0,2.043956043956044,0.0,0.0
2003-11,45.5,0,55.0,0.24725274725274726,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,10.0,0.0,82.0,0.0,0.0,0.0,0.08241758241758243,0.0,0.0,53.8,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,77.82280219780219,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,203.5,66.0,0.16483516483516486,4.0,12.0,27.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,75.83482566815901,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,272.0,0,0.0,0.0,1.0824175824175823,4.0,0.0,0.0,0,4.0,11.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0,12.0,0.0,0.0,0,0.0,487.01932550208414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,241.33333333333334,0.0,0,1.0,0,0.0,0.0,1.978021978021978,0.0,0.0
2003-12,48.0,0,20.0,3.2554945054945055,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,9.0,0.0,133.66666666666666,0.0,0.0,0.0,0.08516483516483517,0.0,0.0,109.0,0.0,6.2,0.0,0.0,0.0,0,0.0,0.0,0.0,869.6877289377289,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,108.11111111111111,88.0,0.17032967032967034,2.0,24.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.07417582417582,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.0,0,0.0,0.0,21.085164835164836,0.0,0.0,0.0,0,0.0,30.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0,98.0,0.0,0.0,0,0.0,1821.3406593406592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.03333333333333,0.0,0,0.0,0,0.0,3.0,2.043956043956044,0.0,0.0
2004-01,53.5,0,24.166666666666668,13.001761252446183,0,0.0,0,0,0.0,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,132.83333333333334,0.0,0.0,0.0,2.0,3.1,0.0,180.0,0.0,0.0,0.0,0.0,410.3333333333333,0,0.0,0.0,0.0,69.67985849766673,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.0,1.0,145.0,153.33333333333334,0.0,40.0,32.0,42.25,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,75.28013978218394,0.0,0.0,0.0,30.0,0.0,172.0,0,0.0,0.0,59.67571743929359,0.0,0.0,0.0,0,0.0,17.084931506849315,0.0,35.0,0.0,7.0,0.0,0.0,0.0,0,33.0,0.0,0.0,0,0.0,2084.575508509755,0,0.0,0.0,0.0,31.658536585365855,0.0,0.0,0.0,1.0,209.04761904761904,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2004-02,18.5,0,55.0,2.271232876712329,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,124.0,0.0,0.0,0.0,0.0,30.0,0,0.0,0.0,0.0,141.68214057503005,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,174.83488063660477,0.0,122.0,85.0,0.0,274.0,33.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.1589041095890411,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.463570836450852,0.0,0.0,0.0,27.0,0.0,228.0,0,0.0,0.0,190.82719307182884,0.0,0.0,0.0,0,0.0,173.07945205479453,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.0,0.0,0,0.0,3664.0973581213307,0,0.0,0.0,0.0,31.390243902439025,0.0,0.0,0.0,3.0,635.7,0.0,0,0.0,0,0.0,11.0,0.0,0.0,0.0
2004-03,34.0,0,76.125,2.3922374429223745,0,0.0,0,0,0.0,0,2.175824175824176,0,0,0,0.0,0.0,0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,74.0,0.0,188.2,0.0,0.0,0.0,0.0,13.09090909090909,0,0.0,0.0,0.0,67.9616707532078,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,12.586206896551724,0.0,139.6,72.0,0.0,23.0,45.0,63.0,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.936427938472093,0.0,0.0,0.0,13.033333333333333,0.0,457.0,0,0.0,0.0,95.6764500400262,199.0,0.0,0.0,0,0.0,44.084931506849315,0.0,57.0,0.0,2.0,0.0,0.0,0.0,0,216.5,0.0,0.0,191,4.0,1776.3863532205999,0,7.0,0.0,0.0,29.658536585365855,0.0,0.0,0.0,5.0,217.48888888888888,0.0,0,0.0,0,35.0,3.0,0.0,0.0,0.0
2004-04,48.75,0,24.0,1.3150684931506849,0,0.0,0,0,0.0,0,8.274725274725276,0,0,0,0.0,0.0,0,17.25,0.0,108.0,0.0,0.0,0.0,0.0,5.0,0.0,105.0,0.0,0.0,0.0,0.0,49.0,0,0.0,0.0,0.0,13.752220382357368,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,157.0,112.5,0.0,400.0,28.0,0.0,0.0,0,8.0,0.0,0.0,0.0,1.1643835616438356,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.164285101747186,0.0,0.0,0.0,13.241379310344827,0.0,129.0,0,0.0,4.0,154.83940397350992,0.0,0.0,0.0,0,0.0,32.08219178082192,0.0,85.0,17.77777777777778,7.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,23.0,220.83523173934134,0,0.0,0.0,0.0,123.02439024390245,0.0,0.0,0.0,19.333333333333332,210.33333333333331,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2004-05,71.0,0,33.0,1.358904109589041,0,0.0,0,0,0.0,0,9.45054945054945,0,0,0,0.0,0.0,0,31.0,0.0,36.0,0.0,0.0,0.0,1.0,6.0,0.0,128.484375,0.0,0.0,0.0,0.0,21.5,0,0.0,0.0,0.0,8.646525164333383,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,133.0,67.0,0.0,348.0,71.0,0.0,0.0,0,10.0,0.0,0.0,0.0,1.2031963470319633,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.10309460513876,0.0,0.0,0.0,18.5,0.0,280.0,0,0.0,0.0,2241.8423841059603,21.0,0.0,0.0,0,0.0,22.084931506849315,0.0,99.0,0.0,38.0,0.0,0.0,0.0,0,162.0,0.0,0.0,0,4.0,511.8133373475839,0,0.0,0.0,0.0,6.902439024390244,0.0,0.0,0.0,19.0,199.29999999999998,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2004-06,136.0,0,68.0,1.3150684931506849,0,0.0,0,0,8.0,0,6.2747252747252755,0,0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.3,0.0,188.46875,0.0,0.0,0.0,0.0,57.29220779220779,0,0.0,0.0,0.0,133.50553603222477,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,117.0,105.0,0.0,222.0,26.0,280.0,0.0,0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.164285101747188,0.0,0.0,0.0,15.0,0.0,132.0,0,0.0,0.0,189.55172413793105,121.75,0.0,0.0,0,3.0,37.082191780821915,0.0,146.0,0.0,10.0,0.0,0.0,0.0,0,35.5,0.0,0.0,0,0.0,438.0867579908676,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,38.0,223.16666666666669,0.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0
2004-07,78.5,0,27.0,3.4255707762557077,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,5.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4125,0.0,0.0,0.0,0.0,25.194805194805195,0,0.0,0.0,0.0,10.646525164333383,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,204.46666666666667,94.0,0.0,57.0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.436427938472093,0.0,0.0,0.0,20.2,0.0,155.0,0,0.0,0.0,15.0,5.0,0.0,0.0,0,0.0,28.084931506849315,0.0,89.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.0,550.4179327521794,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,48.33333333333333,0.0,0,0.0,0,2.0,1.0,0.0,0.0,0.0
2004-08,145.0,0,39.0,1.358904109589041,0,0.0,0,0,0.0,0,3.0,0,0,0,0.0,0.0,0,2.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,228.5,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,10.196525164333384,0,0.0,31.975,0,0.0,1.0,0.0,0.0,0,0.0,0.0,132.0,104.5,0.0,905.75,35.0,2.0625,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,7.233333333333333,0.0,32.447271125735405,0.0,0.0,1.0,21.5,0.0,148.0,0,0.0,0.0,46.0,10.0,0.0,0.0,0,0.0,35.38493150684931,0.0,212.0,0.0,2.0,0.0,0.0,0.0,0,47.0,0.0,0.0,0,9.0,243.49369032793692,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29.0,41.016666666666666,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2004-09,148.0,0,65.2,2.315068493150685,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,2.857142857142857,0.0,111.41666666666667,0.0,0.0,0.0,20.689655172413794,0.0,0.0,101.0,0.0,0.0,0.0,0.0,16.0,0,0.0,0.0,0.0,52.86760499774199,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,9.153846153846153,0.0,129.0,114.0,0.0,528.9230769230769,80.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0,0.0,0.0,0.0,0.0,0,13.0,0.0,19.26027397260274,0.0,0.0,0.0,18.0,0.0,156.0,0,0.0,0.0,49.33793103448276,60.0,0.0,0.0,0,0.0,18.08219178082192,0.0,421.0,0.0,1.0,0.0,0.0,0.0,0,52.33333333333333,0.0,0.0,0,21.0,325.75342465753425,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,54.0,0.0,0,1.0,0,0.0,3.0,0.0,0.0,0.0
2004-10,82.0,0,62.0,3.4255707762557077,0,0.0,0,0,0.0,0,5.0,0,0,0,0.0,0.0,0,4.857142857142858,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,76.0,0,34.0,0.0,0.0,13.63150684931507,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,51.0,0.0,169.0,68.0,0.0,428.15384615384613,72.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.843308746048471,0.0,0.0,0.0,7.0,0.0,104.0,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,22.084931506849315,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,29.0,0.0,0.0,0,3.0,197.71187214611874,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,31.566666666666666,137.5,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2004-11,41.0,0,24.0,3.3150684931506844,0,0.0,0,0,0.0,0,4.0,0,0,0,0.0,0.0,0,16.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,158.3448275862069,0,0.0,0.0,0.0,8.329711856400566,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.0,0.0,97.0,108.0,0.0,1413.1373626373627,22.0,38.66666666666667,0.0,0,2.0689655172413794,0.0,0.0,0.0,0.1643835616438356,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.773094485423254,0.0,0.0,0.0,7.0,0.0,206.0,0,0.0,0.0,9.0,41.0,0.0,0.0,0,0.0,29.582191780821915,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0,24.5,0.0,0.0,0,5.0,321.2534246575342,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,12.0,0.0,0,0.0,0,0.0,0.0,22.4,0.0,0.0
2004-12,35.1,0,25.0,3.4255707762557077,0,0.0,0,0,0.0,0,8.0,0,0,0,0.0,0.0,0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,115.0,0,1.0,0.0,0.0,4.331506849315068,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28.0,104.0,101.0,0.0,114.51648351648352,34.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.16986301369863013,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.495940324995841,0.0,0.0,0.0,4.0,0.0,289.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,12.084931506849315,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0,250.0,0.0,0.0,0,0.0,143.94520547945206,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,69.33333333333333,0.0,0,0.0,0,0.0,0.0,8.399999999999999,0.0,0.0
2005-01,43.0,0,32.0,0.0,0,0.0,0,0,1.6850828729281766,0,17.0,0,0,0,0.0,0.0,0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,32.19047619047619,0,0.0,0.0,0.0,7.129120879120879,0,0.0,0.0,0,0.0,6.0,0.0,0.0,0,4.0,0.0,203.35632183908046,139.0,0.0,232.0,46.0,1.0,0.0,0,96.73809523809523,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.14813186813186,0.0,0.0,0.0,161.25,0.0,190.0,0,0.0,0.0,2.333333333333333,12.0,0.0,0.0,0,0.0,39.0,0.0,64.44444444444444,0.0,0.0,0.0,0.0,0.0,0,59.0,0.0,0.0,0,0.0,450.61813186813185,0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,15.0,93.72,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2005-02,26.0,0,11.0,0.0,0,0.0,0,0,0.6187845303867403,0,9.0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,32.285714285714285,0,0.0,0.0,0.0,28.997150997151,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,9.0,0.0,98.98850574712642,46.0,0.0,323.0,13.0,44.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.16820512820513,0.0,0.0,0.0,13.8,0.0,199.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,109.22222222222223,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0,3.833333333333333,20.461538461538463,0,0.0,0.0,0.0,29.0,22.0,0.0,0.0,1.0,104.23037037037038,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2005-03,38.0,0,13.0,0.0,0,1.0,0,0,8.71841620626151,0,5.0,0,0,0,0.0,0.0,0,36.06896551724138,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,2.0,0.0,0.0,81.0,0,0.0,0.0,0.0,28.031600217963856,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,192.33333333333331,8.0,0.0,185.0,1.0,1.0,0.0,0,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.90051282051282,0.0,0.0,0.0,10.403703703703703,0.0,99.0,0,0.0,0.0,12.5,2.0,0.0,0.0,0,0.0,50.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0,66.0,0.0,0.0,0,17.0,49.820430718706575,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,123.92,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-04,124.83333333333333,0,21.0,9.137931034482758,0,0.0,0,0,0.6629834254143646,0,4.0,0,0,0,0.0,0.0,0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,58.0,0,0.0,0.0,0.0,85.91823380381375,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.0,0.0,173.0,16.0,0.0,169.0,4.0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.323076923076922,0.0,0.0,0.0,156.0,0.0,185.0,0,0.0,0.0,137.33333333333334,0.0,0.0,0.0,0,0.0,38.0,0.0,56.0,0.0,23.0,1.0,0.0,0.0,0,59.0,0.0,0.0,0,13.5,70.39352027283061,0,0.0,0.0,0.0,22.0,429.1282051282051,0.0,0.0,51.0,119.43333333333332,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2005-05,152.0,0,18.0,0.0,0,0.0,0,0,2.685082872928177,0,6.0,0,0,0,0.0,0.0,0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,4.0,0.0,0.0,25.0,0,0.0,0.0,0.0,21.831600217963853,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,220.5909090909091,7.0,0.0,679.1666666666667,6.0,67.83333333333334,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.033846153846152,0.0,0.0,1.0,2.0,0.0,183.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,33.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0,21.0,0.0,0.0,0,2.0,17.61813186813187,0,0.0,0.0,0.0,30.0,9.394871794871793,0.0,0.0,42.0,98.05333333333333,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-06,323.5,0,18.0,0.0,0,0.0,0,0,2.6629834254143647,0,2.0,0,0,0,0.0,0.0,0,3.0,0.0,43.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.159613114158567,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,203.0,4.0,1.0714285714285714,338.0,11.0,17.0,0.0,0,5.161290322580645,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,12.0,0.0,17.323076923076922,0.0,0.0,0.0,27.0,0.0,199.0,0,0.0,0.0,8.732394366197184,0.0,0.0,0.0,0,0.0,47.833333333333336,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0,6.0,5.565934065934066,0,0.0,0.0,0.0,54.0,0.10256410256410256,0.0,0.0,42.0,79.13333333333334,0.0,0,0.0,0,0.0,12.0,0.0,0.0,0.0
2005-07,235.5,0,14.0,0.0,0,0.0,0,0,2.022099447513812,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,69.0,0,88.0,0.0,0.0,14.129120879120881,0,16.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,197.77777777777777,8.0,35.333333333333336,341.2,31.0,1.0,0.0,0,81.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.90051282051282,0.0,0.0,0.0,52.00952380952381,0.0,64.0,0,0.0,0.0,13.55680751173709,55.0,0.0,0.0,0,0.0,11.0,0.0,72.0,0.0,0.0,67.5,0.0,0.0,0,60.0,0.0,0.0,0,6.0,17.618131868131865,0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,46.0,70.56666666666666,0.0,0,52.0,0,0.0,1.0,0.0,0.0,0.0
2005-08,299.2,0,32.0,4.0,0,0.0,0,0,1.0,0,5.0,0,0,0,0.0,0.0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.195787545787546,0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,31.0,0.0,117.08333333333333,6.0,20.0,101.0,7.0,2.0,0.0,0,3.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.007179487179487,0.0,0.0,0.0,2.0,0.0,173.0,0,0.0,0.0,9.523474178403756,9.0,0.0,0.0,0,0.0,21.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0,67.0,0.0,0.0,0,6.5,241.29995004995007,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0,57.8,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-09,203.0,0,23.0,1.0,0,0.0,0,0,1.0,0,4.0,0,0,0,0.0,0.0,0,7.0,0.0,34.0,0.0,0.0,0.0,0.0,110.0,0.0,107.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,4.1271062271062275,0,0.0,0.0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,219.64705882352942,1.0,0.0,679.4827586206897,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.923076923076923,0.0,0.0,24.0,23.54793388429752,0.0,34.0,0,0.0,0.0,18.058868226041454,73.0,0.0,0.0,0,0.0,20.0,0.0,52.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,276.23260073260076,0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,41.0,101.33333333333333,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
